target,grouped,description,exist_value,slot,decrypted
01020132924,010-2013-2924,original,1.0000000004746759,118,-6.977671525275763e-11
01020132924,010-2013-2924,original,1.0000000004746759,119,1.159613294938383e-10
01020132924,010-2013-2924,original,1.0000000004746759,120,-5.605503204233947e-11
01020132924,010-2013-2924,original,1.0000000004746759,121,6.091535207161418e-11
01020132924,010-2013-2924,original,1.0000000004746759,122,2.1795468841962322e-10
01020132924,010-2013-2924,original,1.0000000004746759,123,1.775451281161126e-11
01020132924,010-2013-2924,original,1.0000000004746759,124,3.415132064530971e-11
01020132924,010-2013-2924,original,1.0000000004746759,125,-6.045571191967321e-11
01020132924,010-2013-2924,original,1.0000000004746759,126,-5.193722721385533e-11
01020132924,010-2013-2924,original,1.0000000004746759,127,-3.021609352564092e-10
01020132924,010-2013-2924,original,1.0000000004746759,128,-3.0216244457491796e-11
01020132924,010-2013-2924,original,1.0000000004746759,129,7.938458155535512e-11
01020132924,010-2013-2924,original,1.0000000004746759,130,8.330368512322808e-11
01020132924,010-2013-2924,original,1.0000000004746759,131,-1.37308683059952e-11
01020132924,010-2013-2924,original,1.0000000004746759,132,4.5797862292947493e-11
01020132924,010-2013-2924,original,1.0000000004746759,133,2.494295729485529e-11
01020132924,010-2013-2924,original,1.0000000004746759,134,6.236335519391893e-11
01020132924,010-2013-2924,original,1.0000000004746759,135,4.06999114752147e-11
01020132924,010-2013-2924,original,1.0000000004746759,136,-1.236685577461568e-10
01020132924,010-2013-2924,original,1.0000000004746759,137,-2.382735548302817e-11
01020132924,010-2013-2924,original,1.0000000004746759,138,-2.1478878055292116e-10
01020132924,010-2013-2924,original,1.0000000004746759,139,-1.6144766179609543e-10
01020132924,010-2013-2924,original,1.0000000004746759,140,4.703740296593276e-11
01020132924,010-2013-2924,original,1.0000000004746759,141,-4.0252091533732034e-10
01020132924,010-2013-2924,original,1.0000000004746759,142,0.9999996716731059
01020132924,010-2013-2924,original,1.0000000004746759,143,0.9999996890559528
01020132924,010-2013-2924,original,1.0000000004746759,144,0.9999996978053521
01020132924,010-2013-2924,original,1.0000000004746759,145,0.9999996820137205
01020132924,010-2013-2924,original,1.0000000004746759,146,0.999999688581606
01020132924,010-2013-2924,original,1.0000000004746759,147,0.9999996865540206
01020132924,010-2013-2924,original,1.0000000004746759,148,0.9999996863865706
01020132924,010-2013-2924,original,1.0000000004746759,149,0.9999996891664553
01020132924,010-2013-2924,original,1.0000000004746759,150,-2.3216082231112866e-11
01020132924,010-2013-2924,original,1.0000000004746759,151,-3.2042203196321055e-11
01020132924,010-2013-2924,original,1.0000000004746759,152,2.8852926729228376e-10
01020132924,010-2013-2924,original,1.0000000004746759,153,6.526324439636112e-11
01020132924,010-2013-2924,original,1.0000000004746759,154,-3.4039873051993074e-11
01020132924,010-2013-2924,original,1.0000000004746759,155,-3.1257786212304323e-11
01020132924,010-2013-2924,original,1.0000000004746759,156,0.9999996975780798
01020132924,010-2013-2924,original,1.0000000004746759,157,1.283127464112208e-10
01020132924,010-2013-2924,original,1.0000000004746759,158,8.290845869911362e-11
01020132924,010-2013-2924,original,1.0000000004746759,159,1.7762913372523347e-10
01020132924,010-2013-2924,original,1.0000000004746759,160,0.9999996915011793
01020132924,010-2013-2924,original,1.0000000004746759,161,-7.033771634473244e-11
01020132924,010-2013-2924,original,1.0000000004746759,162,-8.790600638737534e-12
01020132924,010-2013-2924,original,1.0000000004746759,163,0.9999996744119807
01020132924,010-2013-2924,original,1.0000000004746759,164,0.9999996962929217
01020132924,010-2013-2924,original,1.0000000004746759,165,7.85147924473803e-12
01020132924,010-2013-2924,original,1.0000000004746759,166,-2.203244044904033e-10
01020132924,010-2013-2924,original,1.0000000004746759,167,7.707369306514389e-11
01020132924,010-2013-2924,original,1.0000000004746759,168,1.6490709932387312e-12
01020132924,010-2013-2924,original,1.0000000004746759,169,1.3563035738993245e-11
01020132924,010-2013-2924,original,1.0000000004746759,170,3.206176043579252e-11
01020132924,010-2013-2924,original,1.0000000004746759,171,-1.7073090344625825e-10
01020132924,010-2013-2924,original,1.0000000004746759,172,4.632924603951281e-11
01020132924,010-2013-2924,original,1.0000000004746759,173,1.2617998194427535e-12
01020132924,010-2013-2924,original,1.0000000004746759,174,6.691186390768701e-11
01020132924,010-2013-2924,original,1.0000000004746759,175,-2.7698498199945636e-11
01020132924,010-2013-2924,original,1.0000000004746759,176,1.7297518969504506e-10
01020132924,010-2013-2924,original,1.0000000004746759,177,-8.845349676554484e-12
01020132924,010-2013-2924,original,1.0000000004746759,178,6.885632211799835e-12
01020132924,010-2013-2924,original,1.0000000004746759,179,3.3165603494160347e-10
01020132924,010-2013-2924,original,1.0000000004746759,180,-8.001590453520738e-11
01020132924,010-2013-2924,original,1.0000000004746759,181,2.642965369398284e-10
01020132924,010-2013-2924,original,1.0000000004746759,182,-4.7031161420566576e-11
01020132924,010-2013-2924,original,1.0000000004746759,183,5.118911476055849e-11
01020132924,010-2013-2924,original,1.0000000004746759,184,1.411199860331653e-10
01020132924,010-2013-2924,original,1.0000000004746759,185,2.410998542405264e-10
01020132924,010-2013-2924,original,1.0000000004746759,186,-1.486370774030144e-10
01020132924,010-2013-2924,original,1.0000000004746759,187,3.112417226183679e-10
01020132924,010-2013-2924,original,1.0000000004746759,188,-4.547726794556739e-11
01020132924,010-2013-2924,original,1.0000000004746759,189,1.6411620372084805e-10
01020132924,010-2013-2924,original,1.0000000004746759,190,3.042161114236833e-11
01020132924,010-2013-2924,original,1.0000000004746759,191,1.990644699469227e-10
01020132924,010-2013-2924,original,1.0000000004746759,192,-9.614308032082993e-11
01020132924,010-2013-2924,original,1.0000000004746759,193,5.402216103668642e-11
01020132924,010-2013-2924,original,1.0000000004746759,194,-3.203695149238083e-10
01020132924,010-2013-2924,original,1.0000000004746759,195,6.07680758072532e-11
01020132924,010-2013-2924,original,1.0000000004746759,196,-3.784738921409776e-10
01020132924,010-2013-2924,original,1.0000000004746759,197,8.648504417493915e-11
01020132924,010-2013-2924,original,1.0000000004746759,198,7.200447272292214e-11
01020132924,010-2013-2924,original,1.0000000004746759,199,1.4610172499355497e-10
01020132924,010-2013-2924,original,1.0000000004746759,200,-1.565797363525142e-11
01020132924,010-2013-2924,original,1.0000000004746759,201,3.537610179354417e-11
01020132924,010-2013-2924,original,1.0000000004746759,202,2.335937450750002e-10
01020132924,010-2013-2924,original,1.0000000004746759,203,-3.4723548069913477e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,0,-2.481860923369966e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,1,1.5679866986369846e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,2,4.2279222882463146e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,3,8.176876467932076e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,4,3.9131648482488266e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,5,1.249969569490433e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,6,2.2223423752623778e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,7,-7.452257485721744e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,8,-1.4072836396756485e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,9,4.75638956852284e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,10,7.793381221045844e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,11,1.050167109680731e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,12,-7.370429950086565e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,13,1.184210744691257e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,14,-7.162654563705832e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,15,-8.05720142141986e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,16,-2.4675195992243516e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,17,1.0319144006640553e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,18,5.624135320580807e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,19,1.0914693988445624e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,20,-1.0540352082534599e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,21,1.9647728718389207e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,22,7.862759496090932e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,23,-4.54208422793408e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,24,2.167801751417534e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,25,2.0073406807406517e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,26,9.177371158165132e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,27,2.74076479109051e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,28,2.1325481178903376e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,29,-7.574447855636845e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,30,6.849331938557243e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,31,-2.898972539554922e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,32,-1.6857744286725367e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,33,-1.9672526257909872e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,34,-9.975020214494504e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,35,-6.26422320235547e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,36,1.8676292652484939e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,37,6.350930644827272e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,38,-8.894303793265572e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,39,1.4704884536240757e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,40,9.70214671958447e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,41,1.0151718641567366e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,42,1.0502014470123508e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,43,7.630627973201066e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,44,-1.6563971584705764e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,45,-1.0956310786083329e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,46,-3.213744564157473e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,47,-1.4156109784171462e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,48,7.035705477459827e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,49,2.634258528143618e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,50,1.6082848094895871e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,51,-4.187688663839228e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,52,1.1844624063641096e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,53,1.8039275663323134e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,54,1.8677963387323533e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,55,7.810194426143967e-13
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,56,9.397375126039784e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,57,2.5539121940971315e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,58,-1.0934654804270085e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,59,2.266018880504699e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,60,-1.6634553061859678e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,61,3.078644126033511e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,62,4.807782635340505e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,63,5.1344102290490454e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,64,-1.2268853666107913e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,65,2.4909884665333748e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,66,1.3875806417404352e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,67,7.77667159226095e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,68,1.2261082691744246e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,69,5.056242821650794e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,70,1.512326123787757e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,71,-3.295412396070044e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,72,-1.468477857762855e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,73,-2.4974445950546063e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,74,-1.9163455307933469e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,75,-7.1102358525334416e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,76,-1.076073020345721e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,77,-9.68670751331325e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,78,2.8769271948501843e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,79,1.2167693362166073e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,80,3.743749683795299e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,81,1.0367290258384959e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,82,-9.597105311872853e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,83,1.1271147254897877e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,84,-9.638660253392115e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,85,2.3692498120330887e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,86,3.721354159419186e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,87,4.4389693459803774e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,88,1.988886874260688e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,89,-7.869197158797454e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,90,-3.4721806593658872e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,91,1.0004141023622646e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,92,1.0927961227286943e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,93,1.0350053241467123e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,94,-1.7058395808790928e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,95,-3.3691957353545106e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,96,-5.3491448140700504e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,97,-8.707760335711034e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,98,3.547090735147343e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,99,6.915671967116478e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,100,2.0139840941899614e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,101,-3.463890013264975e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,102,2.0496676917610534e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,103,4.599155938546688e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,104,1.011792324650579e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,105,-3.132418767188612e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,106,1.1823937480781059e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,107,-4.106240930760428e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,108,-4.078900400848071e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,109,-5.974725024894151e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,110,3.51784862369579e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,111,-6.299844323655021e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,112,2.2741579267314276e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,113,-1.4902938996282327e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,114,2.725612139948776e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,115,-1.998114622409411e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,116,-3.1305123289651355e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,117,5.336071287823178e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,118,-1.0853775302929632e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,119,4.157334693602387e-10
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,120,-4.818451365237995e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,121,-1.0224124131479293e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,122,6.591900317129236e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,123,-4.739061044670592e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,124,-3.952314012363889e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,125,1.322553633934243e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,126,-7.469213542276935e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,127,4.4785350619615004e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,128,-7.73220552716924e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,129,-2.5632755411231317e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,130,-9.96215148258271e-11
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,131,-1.1929181775929817e-12
01020132925,010-2013-2925,"one digit, last group",1.0476020685983236e-10,132,-7.586874944570269e-11
